,Name,Repository URL,Release Name,Release URL
7304,babel-jest,https://github.com/facebook/jest,v26.4.1,https://github.com/facebook/jest/releases/tag/v26.4.1
7305,babel-jest,https://github.com/facebook/jest,v26.4.0,https://github.com/facebook/jest/releases/tag/v26.4.0
7306,babel-jest,https://github.com/facebook/jest,v26.3.0,https://github.com/facebook/jest/releases/tag/v26.3.0
7307,babel-jest,https://github.com/facebook/jest,v26.2.2,https://github.com/facebook/jest/releases/tag/v26.2.2
7308,jest-worker,https://github.com/facebook/jest,v27.3.1,https://github.com/facebook/jest/releases/tag/v27.3.1
7309,jest-worker,https://github.com/facebook/jest,v27.3.0,https://github.com/facebook/jest/releases/tag/v27.3.0
7310,jest-worker,https://github.com/facebook/jest,v27.2.5,https://github.com/facebook/jest/releases/tag/v27.2.5
7311,jest-worker,https://github.com/facebook/jest,v27.2.4,https://github.com/facebook/jest/releases/tag/v27.2.4
7312,jest-worker,https://github.com/facebook/jest,v27.2.3,https://github.com/facebook/jest/releases/tag/v27.2.3
7313,jest-worker,https://github.com/facebook/jest,v27.2.2,https://github.com/facebook/jest/releases/tag/v27.2.2
7314,jest-worker,https://github.com/facebook/jest,v27.2.1,https://github.com/facebook/jest/releases/tag/v27.2.1
7315,jest-worker,https://github.com/facebook/jest,v27.2.0,https://github.com/facebook/jest/releases/tag/v27.2.0
7316,jest-worker,https://github.com/facebook/jest,v27.1.1,https://github.com/facebook/jest/releases/tag/v27.1.1
7317,jest-worker,https://github.com/facebook/jest,v27.1.0,https://github.com/facebook/jest/releases/tag/v27.1.0
7318,jest-worker,https://github.com/facebook/jest,v27.0.6,https://github.com/facebook/jest/releases/tag/v27.0.6
7319,jest-worker,https://github.com/facebook/jest,v27.0.5,https://github.com/facebook/jest/releases/tag/v27.0.5
7320,jest-worker,https://github.com/facebook/jest,v27.0.4,https://github.com/facebook/jest/releases/tag/v27.0.4
7321,jest-worker,https://github.com/facebook/jest,v27.0.3,https://github.com/facebook/jest/releases/tag/v27.0.3
7322,jest-worker,https://github.com/facebook/jest,v27.0.2,https://github.com/facebook/jest/releases/tag/v27.0.2
7323,jest-worker,https://github.com/facebook/jest,v27.0.1,https://github.com/facebook/jest/releases/tag/v27.0.1
7324,jest-worker,https://github.com/facebook/jest,v27.0.0,https://github.com/facebook/jest/releases/tag/v27.0.0
7325,jest-worker,https://github.com/facebook/jest,v26.6.3,https://github.com/facebook/jest/releases/tag/v26.6.3
7326,jest-worker,https://github.com/facebook/jest,v26.6.2,https://github.com/facebook/jest/releases/tag/v26.6.2
7327,jest-worker,https://github.com/facebook/jest,v26.6.1,https://github.com/facebook/jest/releases/tag/v26.6.1
7328,jest-worker,https://github.com/facebook/jest,v26.6.0,https://github.com/facebook/jest/releases/tag/v26.6.0
7329,jest-worker,https://github.com/facebook/jest,v26.5.3,https://github.com/facebook/jest/releases/tag/v26.5.3
7330,jest-worker,https://github.com/facebook/jest,v26.5.2,https://github.com/facebook/jest/releases/tag/v26.5.2
7331,jest-worker,https://github.com/facebook/jest,v26.5.1,https://github.com/facebook/jest/releases/tag/v26.5.1
7332,jest-worker,https://github.com/facebook/jest,v26.5.0,https://github.com/facebook/jest/releases/tag/v26.5.0
7333,jest-worker,https://github.com/facebook/jest,v26.4.2,https://github.com/facebook/jest/releases/tag/v26.4.2
7334,jest-worker,https://github.com/facebook/jest,v26.4.1,https://github.com/facebook/jest/releases/tag/v26.4.1
7335,jest-worker,https://github.com/facebook/jest,v26.4.0,https://github.com/facebook/jest/releases/tag/v26.4.0
7336,jest-worker,https://github.com/facebook/jest,v26.3.0,https://github.com/facebook/jest/releases/tag/v26.3.0
7337,jest-worker,https://github.com/facebook/jest,v26.2.2,https://github.com/facebook/jest/releases/tag/v26.2.2
7338,jest-resolve,https://github.com/facebook/jest,v27.3.1,https://github.com/facebook/jest/releases/tag/v27.3.1
7339,jest-resolve,https://github.com/facebook/jest,v27.3.0,https://github.com/facebook/jest/releases/tag/v27.3.0
7340,jest-resolve,https://github.com/facebook/jest,v27.2.5,https://github.com/facebook/jest/releases/tag/v27.2.5
7341,jest-resolve,https://github.com/facebook/jest,v27.2.4,https://github.com/facebook/jest/releases/tag/v27.2.4
7342,jest-resolve,https://github.com/facebook/jest,v27.2.3,https://github.com/facebook/jest/releases/tag/v27.2.3
7343,jest-resolve,https://github.com/facebook/jest,v27.2.2,https://github.com/facebook/jest/releases/tag/v27.2.2
7344,jest-resolve,https://github.com/facebook/jest,v27.2.1,https://github.com/facebook/jest/releases/tag/v27.2.1
7345,jest-resolve,https://github.com/facebook/jest,v27.2.0,https://github.com/facebook/jest/releases/tag/v27.2.0
7346,jest-resolve,https://github.com/facebook/jest,v27.1.1,https://github.com/facebook/jest/releases/tag/v27.1.1
7347,jest-resolve,https://github.com/facebook/jest,v27.1.0,https://github.com/facebook/jest/releases/tag/v27.1.0
7348,jest-resolve,https://github.com/facebook/jest,v27.0.6,https://github.com/facebook/jest/releases/tag/v27.0.6
7349,jest-resolve,https://github.com/facebook/jest,v27.0.5,https://github.com/facebook/jest/releases/tag/v27.0.5
7350,jest-resolve,https://github.com/facebook/jest,v27.0.4,https://github.com/facebook/jest/releases/tag/v27.0.4
7351,jest-resolve,https://github.com/facebook/jest,v27.0.3,https://github.com/facebook/jest/releases/tag/v27.0.3
7352,jest-resolve,https://github.com/facebook/jest,v27.0.2,https://github.com/facebook/jest/releases/tag/v27.0.2
7353,jest-resolve,https://github.com/facebook/jest,v27.0.1,https://github.com/facebook/jest/releases/tag/v27.0.1
7354,jest-resolve,https://github.com/facebook/jest,v27.0.0,https://github.com/facebook/jest/releases/tag/v27.0.0
7355,jest-resolve,https://github.com/facebook/jest,v26.6.3,https://github.com/facebook/jest/releases/tag/v26.6.3
7356,jest-resolve,https://github.com/facebook/jest,v26.6.2,https://github.com/facebook/jest/releases/tag/v26.6.2
7357,jest-resolve,https://github.com/facebook/jest,v26.6.1,https://github.com/facebook/jest/releases/tag/v26.6.1
7358,jest-resolve,https://github.com/facebook/jest,v26.6.0,https://github.com/facebook/jest/releases/tag/v26.6.0
7359,jest-resolve,https://github.com/facebook/jest,v26.5.3,https://github.com/facebook/jest/releases/tag/v26.5.3
7360,jest-resolve,https://github.com/facebook/jest,v26.5.2,https://github.com/facebook/jest/releases/tag/v26.5.2
7361,jest-resolve,https://github.com/facebook/jest,v26.5.1,https://github.com/facebook/jest/releases/tag/v26.5.1
7362,jest-resolve,https://github.com/facebook/jest,v26.5.0,https://github.com/facebook/jest/releases/tag/v26.5.0
7363,jest-resolve,https://github.com/facebook/jest,v26.4.2,https://github.com/facebook/jest/releases/tag/v26.4.2
7364,jest-resolve,https://github.com/facebook/jest,v26.4.1,https://github.com/facebook/jest/releases/tag/v26.4.1
7365,jest-resolve,https://github.com/facebook/jest,v26.4.0,https://github.com/facebook/jest/releases/tag/v26.4.0
7366,jest-resolve,https://github.com/facebook/jest,v26.3.0,https://github.com/facebook/jest/releases/tag/v26.3.0
7367,jest-resolve,https://github.com/facebook/jest,v26.2.2,https://github.com/facebook/jest/releases/tag/v26.2.2
7368,jest-haste-map,https://github.com/facebook/jest,v27.3.1,https://github.com/facebook/jest/releases/tag/v27.3.1
7369,jest-haste-map,https://github.com/facebook/jest,v27.3.0,https://github.com/facebook/jest/releases/tag/v27.3.0
7370,jest-haste-map,https://github.com/facebook/jest,v27.2.5,https://github.com/facebook/jest/releases/tag/v27.2.5
7371,jest-haste-map,https://github.com/facebook/jest,v27.2.4,https://github.com/facebook/jest/releases/tag/v27.2.4
7372,jest-haste-map,https://github.com/facebook/jest,v27.2.3,https://github.com/facebook/jest/releases/tag/v27.2.3
7373,jest-haste-map,https://github.com/facebook/jest,v27.2.2,https://github.com/facebook/jest/releases/tag/v27.2.2
7374,jest-haste-map,https://github.com/facebook/jest,v27.2.1,https://github.com/facebook/jest/releases/tag/v27.2.1
7375,jest-haste-map,https://github.com/facebook/jest,v27.2.0,https://github.com/facebook/jest/releases/tag/v27.2.0
7376,jest-haste-map,https://github.com/facebook/jest,v27.1.1,https://github.com/facebook/jest/releases/tag/v27.1.1
7377,jest-haste-map,https://github.com/facebook/jest,v27.1.0,https://github.com/facebook/jest/releases/tag/v27.1.0
7378,jest-haste-map,https://github.com/facebook/jest,v27.0.6,https://github.com/facebook/jest/releases/tag/v27.0.6
7379,jest-haste-map,https://github.com/facebook/jest,v27.0.5,https://github.com/facebook/jest/releases/tag/v27.0.5
7380,jest-haste-map,https://github.com/facebook/jest,v27.0.4,https://github.com/facebook/jest/releases/tag/v27.0.4
7381,jest-haste-map,https://github.com/facebook/jest,v27.0.3,https://github.com/facebook/jest/releases/tag/v27.0.3
7382,jest-haste-map,https://github.com/facebook/jest,v27.0.2,https://github.com/facebook/jest/releases/tag/v27.0.2
7383,jest-haste-map,https://github.com/facebook/jest,v27.0.1,https://github.com/facebook/jest/releases/tag/v27.0.1
7384,jest-haste-map,https://github.com/facebook/jest,v27.0.0,https://github.com/facebook/jest/releases/tag/v27.0.0
7385,jest-haste-map,https://github.com/facebook/jest,v26.6.3,https://github.com/facebook/jest/releases/tag/v26.6.3
7386,jest-haste-map,https://github.com/facebook/jest,v26.6.2,https://github.com/facebook/jest/releases/tag/v26.6.2
7387,jest-haste-map,https://github.com/facebook/jest,v26.6.1,https://github.com/facebook/jest/releases/tag/v26.6.1
7388,jest-haste-map,https://github.com/facebook/jest,v26.6.0,https://github.com/facebook/jest/releases/tag/v26.6.0
7389,jest-haste-map,https://github.com/facebook/jest,v26.5.3,https://github.com/facebook/jest/releases/tag/v26.5.3
7390,jest-haste-map,https://github.com/facebook/jest,v26.5.2,https://github.com/facebook/jest/releases/tag/v26.5.2
7391,jest-haste-map,https://github.com/facebook/jest,v26.5.1,https://github.com/facebook/jest/releases/tag/v26.5.1
7392,jest-haste-map,https://github.com/facebook/jest,v26.5.0,https://github.com/facebook/jest/releases/tag/v26.5.0
7393,jest-haste-map,https://github.com/facebook/jest,v26.4.2,https://github.com/facebook/jest/releases/tag/v26.4.2
7394,jest-haste-map,https://github.com/facebook/jest,v26.4.1,https://github.com/facebook/jest/releases/tag/v26.4.1
7395,jest-haste-map,https://github.com/facebook/jest,v26.4.0,https://github.com/facebook/jest/releases/tag/v26.4.0
7396,jest-haste-map,https://github.com/facebook/jest,v26.3.0,https://github.com/facebook/jest/releases/tag/v26.3.0
7397,jest-haste-map,https://github.com/facebook/jest,v26.2.2,https://github.com/facebook/jest/releases/tag/v26.2.2
7398,jest-diff,https://github.com/facebook/jest,v27.3.1,https://github.com/facebook/jest/releases/tag/v27.3.1
7399,jest-diff,https://github.com/facebook/jest,v27.3.0,https://github.com/facebook/jest/releases/tag/v27.3.0
7400,jest-diff,https://github.com/facebook/jest,v27.2.5,https://github.com/facebook/jest/releases/tag/v27.2.5
7401,jest-diff,https://github.com/facebook/jest,v27.2.4,https://github.com/facebook/jest/releases/tag/v27.2.4
7402,jest-diff,https://github.com/facebook/jest,v27.2.3,https://github.com/facebook/jest/releases/tag/v27.2.3
7403,jest-diff,https://github.com/facebook/jest,v27.2.2,https://github.com/facebook/jest/releases/tag/v27.2.2
7404,jest-diff,https://github.com/facebook/jest,v27.2.1,https://github.com/facebook/jest/releases/tag/v27.2.1
7405,jest-diff,https://github.com/facebook/jest,v27.2.0,https://github.com/facebook/jest/releases/tag/v27.2.0
7406,jest-diff,https://github.com/facebook/jest,v27.1.1,https://github.com/facebook/jest/releases/tag/v27.1.1
7407,jest-diff,https://github.com/facebook/jest,v27.1.0,https://github.com/facebook/jest/releases/tag/v27.1.0
7408,jest-diff,https://github.com/facebook/jest,v27.0.6,https://github.com/facebook/jest/releases/tag/v27.0.6
7409,jest-diff,https://github.com/facebook/jest,v27.0.5,https://github.com/facebook/jest/releases/tag/v27.0.5
7410,jest-diff,https://github.com/facebook/jest,v27.0.4,https://github.com/facebook/jest/releases/tag/v27.0.4
7411,jest-diff,https://github.com/facebook/jest,v27.0.3,https://github.com/facebook/jest/releases/tag/v27.0.3
7412,jest-diff,https://github.com/facebook/jest,v27.0.2,https://github.com/facebook/jest/releases/tag/v27.0.2
7413,jest-diff,https://github.com/facebook/jest,v27.0.1,https://github.com/facebook/jest/releases/tag/v27.0.1
7414,jest-diff,https://github.com/facebook/jest,v27.0.0,https://github.com/facebook/jest/releases/tag/v27.0.0
7415,jest-diff,https://github.com/facebook/jest,v26.6.3,https://github.com/facebook/jest/releases/tag/v26.6.3
7416,jest-diff,https://github.com/facebook/jest,v26.6.2,https://github.com/facebook/jest/releases/tag/v26.6.2
7417,jest-diff,https://github.com/facebook/jest,v26.6.1,https://github.com/facebook/jest/releases/tag/v26.6.1
7418,jest-diff,https://github.com/facebook/jest,v26.6.0,https://github.com/facebook/jest/releases/tag/v26.6.0
7419,jest-diff,https://github.com/facebook/jest,v26.5.3,https://github.com/facebook/jest/releases/tag/v26.5.3
7420,jest-diff,https://github.com/facebook/jest,v26.5.2,https://github.com/facebook/jest/releases/tag/v26.5.2
7421,jest-diff,https://github.com/facebook/jest,v26.5.1,https://github.com/facebook/jest/releases/tag/v26.5.1
7422,jest-diff,https://github.com/facebook/jest,v26.5.0,https://github.com/facebook/jest/releases/tag/v26.5.0
7423,jest-diff,https://github.com/facebook/jest,v26.4.2,https://github.com/facebook/jest/releases/tag/v26.4.2
7424,jest-diff,https://github.com/facebook/jest,v26.4.1,https://github.com/facebook/jest/releases/tag/v26.4.1
7425,jest-diff,https://github.com/facebook/jest,v26.4.0,https://github.com/facebook/jest/releases/tag/v26.4.0
7426,jest-diff,https://github.com/facebook/jest,v26.3.0,https://github.com/facebook/jest/releases/tag/v26.3.0
7427,jest-diff,https://github.com/facebook/jest,v26.2.2,https://github.com/facebook/jest/releases/tag/v26.2.2
7428,jest-validate,https://github.com/facebook/jest,v27.3.1,https://github.com/facebook/jest/releases/tag/v27.3.1
7429,jest-validate,https://github.com/facebook/jest,v27.3.0,https://github.com/facebook/jest/releases/tag/v27.3.0
7430,jest-validate,https://github.com/facebook/jest,v27.2.5,https://github.com/facebook/jest/releases/tag/v27.2.5
7431,jest-validate,https://github.com/facebook/jest,v27.2.4,https://github.com/facebook/jest/releases/tag/v27.2.4
7432,jest-validate,https://github.com/facebook/jest,v27.2.3,https://github.com/facebook/jest/releases/tag/v27.2.3
7433,jest-validate,https://github.com/facebook/jest,v27.2.2,https://github.com/facebook/jest/releases/tag/v27.2.2
7434,jest-validate,https://github.com/facebook/jest,v27.2.1,https://github.com/facebook/jest/releases/tag/v27.2.1
7435,jest-validate,https://github.com/facebook/jest,v27.2.0,https://github.com/facebook/jest/releases/tag/v27.2.0
7436,jest-validate,https://github.com/facebook/jest,v27.1.1,https://github.com/facebook/jest/releases/tag/v27.1.1
7437,jest-validate,https://github.com/facebook/jest,v27.1.0,https://github.com/facebook/jest/releases/tag/v27.1.0
7438,jest-validate,https://github.com/facebook/jest,v27.0.6,https://github.com/facebook/jest/releases/tag/v27.0.6
7439,jest-validate,https://github.com/facebook/jest,v27.0.5,https://github.com/facebook/jest/releases/tag/v27.0.5
7440,jest-validate,https://github.com/facebook/jest,v27.0.4,https://github.com/facebook/jest/releases/tag/v27.0.4
7441,jest-validate,https://github.com/facebook/jest,v27.0.3,https://github.com/facebook/jest/releases/tag/v27.0.3
7442,jest-validate,https://github.com/facebook/jest,v27.0.2,https://github.com/facebook/jest/releases/tag/v27.0.2
7443,jest-validate,https://github.com/facebook/jest,v27.0.1,https://github.com/facebook/jest/releases/tag/v27.0.1
7444,jest-validate,https://github.com/facebook/jest,v27.0.0,https://github.com/facebook/jest/releases/tag/v27.0.0
7445,jest-validate,https://github.com/facebook/jest,v26.6.3,https://github.com/facebook/jest/releases/tag/v26.6.3
7446,jest-validate,https://github.com/facebook/jest,v26.6.2,https://github.com/facebook/jest/releases/tag/v26.6.2
7447,jest-validate,https://github.com/facebook/jest,v26.6.1,https://github.com/facebook/jest/releases/tag/v26.6.1
7448,jest-validate,https://github.com/facebook/jest,v26.6.0,https://github.com/facebook/jest/releases/tag/v26.6.0
7449,jest-validate,https://github.com/facebook/jest,v26.5.3,https://github.com/facebook/jest/releases/tag/v26.5.3
7450,jest-validate,https://github.com/facebook/jest,v26.5.2,https://github.com/facebook/jest/releases/tag/v26.5.2
7451,jest-validate,https://github.com/facebook/jest,v26.5.1,https://github.com/facebook/jest/releases/tag/v26.5.1
7452,jest-validate,https://github.com/facebook/jest,v26.5.0,https://github.com/facebook/jest/releases/tag/v26.5.0
7453,jest-validate,https://github.com/facebook/jest,v26.4.2,https://github.com/facebook/jest/releases/tag/v26.4.2
7454,jest-validate,https://github.com/facebook/jest,v26.4.1,https://github.com/facebook/jest/releases/tag/v26.4.1
7455,jest-validate,https://github.com/facebook/jest,v26.4.0,https://github.com/facebook/jest/releases/tag/v26.4.0
7456,jest-validate,https://github.com/facebook/jest,v26.3.0,https://github.com/facebook/jest/releases/tag/v26.3.0
7457,jest-validate,https://github.com/facebook/jest,v26.2.2,https://github.com/facebook/jest/releases/tag/v26.2.2
7458,jest,https://github.com/facebook/jest,v27.3.1,https://github.com/facebook/jest/releases/tag/v27.3.1
7459,jest,https://github.com/facebook/jest,v27.3.0,https://github.com/facebook/jest/releases/tag/v27.3.0
7460,jest,https://github.com/facebook/jest,v27.2.5,https://github.com/facebook/jest/releases/tag/v27.2.5
7461,jest,https://github.com/facebook/jest,v27.2.4,https://github.com/facebook/jest/releases/tag/v27.2.4
7462,jest,https://github.com/facebook/jest,v27.2.3,https://github.com/facebook/jest/releases/tag/v27.2.3
7463,jest,https://github.com/facebook/jest,v27.2.2,https://github.com/facebook/jest/releases/tag/v27.2.2
7464,jest,https://github.com/facebook/jest,v27.2.1,https://github.com/facebook/jest/releases/tag/v27.2.1
7465,jest,https://github.com/facebook/jest,v27.2.0,https://github.com/facebook/jest/releases/tag/v27.2.0
7466,jest,https://github.com/facebook/jest,v27.1.1,https://github.com/facebook/jest/releases/tag/v27.1.1
7467,jest,https://github.com/facebook/jest,v27.1.0,https://github.com/facebook/jest/releases/tag/v27.1.0
7468,jest,https://github.com/facebook/jest,v27.0.6,https://github.com/facebook/jest/releases/tag/v27.0.6
7469,jest,https://github.com/facebook/jest,v27.0.5,https://github.com/facebook/jest/releases/tag/v27.0.5
7470,jest,https://github.com/facebook/jest,v27.0.4,https://github.com/facebook/jest/releases/tag/v27.0.4
7471,jest,https://github.com/facebook/jest,v27.0.3,https://github.com/facebook/jest/releases/tag/v27.0.3
7472,jest,https://github.com/facebook/jest,v27.0.2,https://github.com/facebook/jest/releases/tag/v27.0.2
7473,jest,https://github.com/facebook/jest,v27.0.1,https://github.com/facebook/jest/releases/tag/v27.0.1
7474,jest,https://github.com/facebook/jest,v27.0.0,https://github.com/facebook/jest/releases/tag/v27.0.0
7475,jest,https://github.com/facebook/jest,v26.6.3,https://github.com/facebook/jest/releases/tag/v26.6.3
7476,jest,https://github.com/facebook/jest,v26.6.2,https://github.com/facebook/jest/releases/tag/v26.6.2
7477,jest,https://github.com/facebook/jest,v26.6.1,https://github.com/facebook/jest/releases/tag/v26.6.1
7478,jest,https://github.com/facebook/jest,v26.6.0,https://github.com/facebook/jest/releases/tag/v26.6.0
7479,jest,https://github.com/facebook/jest,v26.5.3,https://github.com/facebook/jest/releases/tag/v26.5.3
7480,jest,https://github.com/facebook/jest,v26.5.2,https://github.com/facebook/jest/releases/tag/v26.5.2
7481,jest,https://github.com/facebook/jest,v26.5.1,https://github.com/facebook/jest/releases/tag/v26.5.1
7482,jest,https://github.com/facebook/jest,v26.5.0,https://github.com/facebook/jest/releases/tag/v26.5.0
7483,jest,https://github.com/facebook/jest,v26.4.2,https://github.com/facebook/jest/releases/tag/v26.4.2
7484,jest,https://github.com/facebook/jest,v26.4.1,https://github.com/facebook/jest/releases/tag/v26.4.1
7485,jest,https://github.com/facebook/jest,v26.4.0,https://github.com/facebook/jest/releases/tag/v26.4.0
7486,jest,https://github.com/facebook/jest,v26.3.0,https://github.com/facebook/jest/releases/tag/v26.3.0
7487,jest,https://github.com/facebook/jest,v26.2.2,https://github.com/facebook/jest/releases/tag/v26.2.2
7488,expect,https://github.com/facebook/jest,v27.3.1,https://github.com/facebook/jest/releases/tag/v27.3.1
7489,expect,https://github.com/facebook/jest,v27.3.0,https://github.com/facebook/jest/releases/tag/v27.3.0
7490,expect,https://github.com/facebook/jest,v27.2.5,https://github.com/facebook/jest/releases/tag/v27.2.5
7491,expect,https://github.com/facebook/jest,v27.2.4,https://github.com/facebook/jest/releases/tag/v27.2.4
7492,expect,https://github.com/facebook/jest,v27.2.3,https://github.com/facebook/jest/releases/tag/v27.2.3
7493,expect,https://github.com/facebook/jest,v27.2.2,https://github.com/facebook/jest/releases/tag/v27.2.2
7494,expect,https://github.com/facebook/jest,v27.2.1,https://github.com/facebook/jest/releases/tag/v27.2.1
7495,expect,https://github.com/facebook/jest,v27.2.0,https://github.com/facebook/jest/releases/tag/v27.2.0
7496,expect,https://github.com/facebook/jest,v27.1.1,https://github.com/facebook/jest/releases/tag/v27.1.1
7497,expect,https://github.com/facebook/jest,v27.1.0,https://github.com/facebook/jest/releases/tag/v27.1.0
7498,expect,https://github.com/facebook/jest,v27.0.6,https://github.com/facebook/jest/releases/tag/v27.0.6
7499,expect,https://github.com/facebook/jest,v27.0.5,https://github.com/facebook/jest/releases/tag/v27.0.5
7500,expect,https://github.com/facebook/jest,v27.0.4,https://github.com/facebook/jest/releases/tag/v27.0.4
7501,expect,https://github.com/facebook/jest,v27.0.3,https://github.com/facebook/jest/releases/tag/v27.0.3
7502,expect,https://github.com/facebook/jest,v27.0.2,https://github.com/facebook/jest/releases/tag/v27.0.2
7503,expect,https://github.com/facebook/jest,v27.0.1,https://github.com/facebook/jest/releases/tag/v27.0.1
7504,expect,https://github.com/facebook/jest,v27.0.0,https://github.com/facebook/jest/releases/tag/v27.0.0
7505,expect,https://github.com/facebook/jest,v26.6.3,https://github.com/facebook/jest/releases/tag/v26.6.3
7506,expect,https://github.com/facebook/jest,v26.6.2,https://github.com/facebook/jest/releases/tag/v26.6.2
7507,expect,https://github.com/facebook/jest,v26.6.1,https://github.com/facebook/jest/releases/tag/v26.6.1
7508,expect,https://github.com/facebook/jest,v26.6.0,https://github.com/facebook/jest/releases/tag/v26.6.0
7509,expect,https://github.com/facebook/jest,v26.5.3,https://github.com/facebook/jest/releases/tag/v26.5.3
7510,expect,https://github.com/facebook/jest,v26.5.2,https://github.com/facebook/jest/releases/tag/v26.5.2
7511,expect,https://github.com/facebook/jest,v26.5.1,https://github.com/facebook/jest/releases/tag/v26.5.1
7512,expect,https://github.com/facebook/jest,v26.5.0,https://github.com/facebook/jest/releases/tag/v26.5.0
7513,expect,https://github.com/facebook/jest,v26.4.2,https://github.com/facebook/jest/releases/tag/v26.4.2
7514,expect,https://github.com/facebook/jest,v26.4.1,https://github.com/facebook/jest/releases/tag/v26.4.1
7515,expect,https://github.com/facebook/jest,v26.4.0,https://github.com/facebook/jest/releases/tag/v26.4.0
7516,expect,https://github.com/facebook/jest,v26.3.0,https://github.com/facebook/jest/releases/tag/v26.3.0
7517,expect,https://github.com/facebook/jest,v26.2.2,https://github.com/facebook/jest/releases/tag/v26.2.2
7518,jest-docblock,https://github.com/facebook/jest,v27.3.1,https://github.com/facebook/jest/releases/tag/v27.3.1
7519,jest-docblock,https://github.com/facebook/jest,v27.3.0,https://github.com/facebook/jest/releases/tag/v27.3.0
7520,jest-docblock,https://github.com/facebook/jest,v27.2.5,https://github.com/facebook/jest/releases/tag/v27.2.5
7521,jest-docblock,https://github.com/facebook/jest,v27.2.4,https://github.com/facebook/jest/releases/tag/v27.2.4
7522,jest-docblock,https://github.com/facebook/jest,v27.2.3,https://github.com/facebook/jest/releases/tag/v27.2.3
7523,jest-docblock,https://github.com/facebook/jest,v27.2.2,https://github.com/facebook/jest/releases/tag/v27.2.2
7524,jest-docblock,https://github.com/facebook/jest,v27.2.1,https://github.com/facebook/jest/releases/tag/v27.2.1
7525,jest-docblock,https://github.com/facebook/jest,v27.2.0,https://github.com/facebook/jest/releases/tag/v27.2.0
7526,jest-docblock,https://github.com/facebook/jest,v27.1.1,https://github.com/facebook/jest/releases/tag/v27.1.1
7527,jest-docblock,https://github.com/facebook/jest,v27.1.0,https://github.com/facebook/jest/releases/tag/v27.1.0
7528,jest-docblock,https://github.com/facebook/jest,v27.0.6,https://github.com/facebook/jest/releases/tag/v27.0.6
7529,jest-docblock,https://github.com/facebook/jest,v27.0.5,https://github.com/facebook/jest/releases/tag/v27.0.5
7530,jest-docblock,https://github.com/facebook/jest,v27.0.4,https://github.com/facebook/jest/releases/tag/v27.0.4
7531,jest-docblock,https://github.com/facebook/jest,v27.0.3,https://github.com/facebook/jest/releases/tag/v27.0.3
7532,jest-docblock,https://github.com/facebook/jest,v27.0.2,https://github.com/facebook/jest/releases/tag/v27.0.2
7533,jest-docblock,https://github.com/facebook/jest,v27.0.1,https://github.com/facebook/jest/releases/tag/v27.0.1
7534,jest-docblock,https://github.com/facebook/jest,v27.0.0,https://github.com/facebook/jest/releases/tag/v27.0.0
7535,jest-docblock,https://github.com/facebook/jest,v26.6.3,https://github.com/facebook/jest/releases/tag/v26.6.3
7536,jest-docblock,https://github.com/facebook/jest,v26.6.2,https://github.com/facebook/jest/releases/tag/v26.6.2
7537,jest-docblock,https://github.com/facebook/jest,v26.6.1,https://github.com/facebook/jest/releases/tag/v26.6.1
7538,jest-docblock,https://github.com/facebook/jest,v26.6.0,https://github.com/facebook/jest/releases/tag/v26.6.0
7539,jest-docblock,https://github.com/facebook/jest,v26.5.3,https://github.com/facebook/jest/releases/tag/v26.5.3
7540,jest-docblock,https://github.com/facebook/jest,v26.5.2,https://github.com/facebook/jest/releases/tag/v26.5.2
7541,jest-docblock,https://github.com/facebook/jest,v26.5.1,https://github.com/facebook/jest/releases/tag/v26.5.1
7542,jest-docblock,https://github.com/facebook/jest,v26.5.0,https://github.com/facebook/jest/releases/tag/v26.5.0
7543,jest-docblock,https://github.com/facebook/jest,v26.4.2,https://github.com/facebook/jest/releases/tag/v26.4.2
7544,jest-docblock,https://github.com/facebook/jest,v26.4.1,https://github.com/facebook/jest/releases/tag/v26.4.1
7545,jest-docblock,https://github.com/facebook/jest,v26.4.0,https://github.com/facebook/jest/releases/tag/v26.4.0
7546,jest-docblock,https://github.com/facebook/jest,v26.3.0,https://github.com/facebook/jest/releases/tag/v26.3.0
7547,jest-docblock,https://github.com/facebook/jest,v26.2.2,https://github.com/facebook/jest/releases/tag/v26.2.2
7548,jest-util,https://github.com/facebook/jest,v27.3.1,https://github.com/facebook/jest/releases/tag/v27.3.1
7549,jest-util,https://github.com/facebook/jest,v27.3.0,https://github.com/facebook/jest/releases/tag/v27.3.0
7550,jest-util,https://github.com/facebook/jest,v27.2.5,https://github.com/facebook/jest/releases/tag/v27.2.5
7551,jest-util,https://github.com/facebook/jest,v27.2.4,https://github.com/facebook/jest/releases/tag/v27.2.4
7552,jest-util,https://github.com/facebook/jest,v27.2.3,https://github.com/facebook/jest/releases/tag/v27.2.3
7553,jest-util,https://github.com/facebook/jest,v27.2.2,https://github.com/facebook/jest/releases/tag/v27.2.2
7554,jest-util,https://github.com/facebook/jest,v27.2.1,https://github.com/facebook/jest/releases/tag/v27.2.1
7555,jest-util,https://github.com/facebook/jest,v27.2.0,https://github.com/facebook/jest/releases/tag/v27.2.0
7556,jest-util,https://github.com/facebook/jest,v27.1.1,https://github.com/facebook/jest/releases/tag/v27.1.1
7557,jest-util,https://github.com/facebook/jest,v27.1.0,https://github.com/facebook/jest/releases/tag/v27.1.0
7558,jest-util,https://github.com/facebook/jest,v27.0.6,https://github.com/facebook/jest/releases/tag/v27.0.6
