id, name, version, is_ok, num_vuln, critical, high, medium, low
2889, web3-providers, v1.5.3-rc.0, True
2890, web3-providers, v1.5.2, True
2891, web3-providers, v1.5.2-rc.0, True
2892, web3-providers, v1.5.1, True
2893, web3-providers, v1.5.1-rc.1, True
2894, web3-providers, v1.5.1-rc.0, True
2895, web3-providers, v1.5.0, True
2896, web3-providers, web3-eth@4.0.0-alpha.0, error, Couldn't find the requested package or version
2897, web3-providers, web3-core-requestmanager@4.0.0-alpha.0, error, Couldn't find the requested package or version
2898, web3-providers, web3-providers-http@4.0.0-alpha.0, error, Couldn't find the requested package or version
2899, web3-providers, v1.5.0-rc.1, True
2900, web3-providers, v1.5.0-rc.0, True
2901, web3-providers, web3-providers-base@1.0.0-alpha.1, error, Couldn't find the requested package or version
2902, web3-providers, v3.0.0-rc.5, True
2903, web3-providers, v1.4.0, True
2904, web3-providers, web3-utils@4.0.0-alpha.0, error, Couldn't find the requested package or version
2905, web3-providers, web3-packagetemplate@1.0.0-alpha.0, error, Couldn't find the requested package or version
2906, web3-providers, 1.4.0-rc.0, True
2907, web3-providers, v1.3.6, True
2908, web3-providers, 1.3.6-rc.2, True
2909, web3-providers, v1.3.6-rc.1, True
2910, web3-providers, v3.0.0-rc.4, True
2911, web3-providers, v3.0.0-rc.1, True
2912, web3-providers, v3.0.0-rc.0, True
2913, web3-providers, v1.3.5, True
2914, web3-utils, v1.6.1-rc.2, True
2915, web3-utils, v1.6.1-rc.0, True
2916, web3-utils, v1.6.0, True
2917, web3-utils, v1.6.0-rc.0, True
2918, web3-utils, v1.5.3, True
2919, web3-utils, v1.5.3-rc.0, True
2920, web3-utils, v1.5.2, True
2921, web3-utils, v1.5.2-rc.0, True
2922, web3-utils, v1.5.1, True
2923, web3-utils, v1.5.1-rc.1, True
2924, web3-utils, v1.5.1-rc.0, True
2925, web3-utils, v1.5.0, True
